STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,spdeps,Main expenditure type,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2018,,8458.92,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2019,,8789.16,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2020,,9565.7,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2021,,9888.23,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2022,,10097.37,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2023,,10708.01,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EU28,European Union - 28 countries (2013-2020),2014,,7945.32,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EU28,European Union - 28 countries (2013-2020),2015,,8272.99,,b,break in time series,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EU28,European Union - 28 countries (2013-2020),2016,,8252.6,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EU28,European Union - 28 countries (2013-2020),2017,,8402.41,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,EU28,European Union - 28 countries (2013-2020),2018,,8575.86,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,FI,Finland,2014,,12002.67,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,FI,Finland,2015,,12260.59,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,FI,Finland,2016,,12524.69,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,FI,Finland,2017,,12543.06,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,FI,Finland,2018,,12732.95,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,FI,Finland,2019,,13060.86,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,FI,Finland,2020,,13724.6,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,FI,Finland,2021,,14047.31,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,FI,Finland,2022,,14407.13,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,FI,Finland,2023,,15524.24,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,FR,France,2014,,11087.98,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,FR,France,2015,,11240.84,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,FR,France,2016,,11536.76,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,FR,France,2017,,11706.37,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,FR,France,2018,,11825.81,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,FR,France,2019,,12090.08,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,FR,France,2020,,13049.29,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,FR,France,2021,,13366.98,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,FR,France,2022,,13431.76,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,FR,France,2023,,13973.94,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,HR,Croatia,2014,,2256.6,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,HR,Croatia,2015,,2340.98,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,HR,Croatia,2016,,2483.62,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,HR,Croatia,2017,,2620.49,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,HR,Croatia,2018,,2808.86,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,HR,Croatia,2019,,2985.71,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,HR,Croatia,2020,,3102.3,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,HR,Croatia,2021,,3376.13,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,HR,Croatia,2022,,3664.88,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,HR,Croatia,2023,,4164.86,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,HU,Hungary,2014,,2128.22,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,HU,Hungary,2015,,2183.03,,b,break in time series,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,HU,Hungary,2016,,2238.13,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,HU,Hungary,2017,,2374.81,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,HU,Hungary,2018,,2465.67,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,HU,Hungary,2019,,2510.56,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,HU,Hungary,2020,,2609.43,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,HU,Hungary,2021,,2838.43,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,HU,Hungary,2022,,2934.46,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,HU,Hungary,2023,,3451.06,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,IE,Ireland,2014,,8891.47,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,IE,Ireland,2015,,9018.08,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,IE,Ireland,2016,,9062.53,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,IE,Ireland,2017,,9274.35,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,IE,Ireland,2018,,9465.42,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,IE,Ireland,2019,,9771.8,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,IE,Ireland,2020,,11429.3,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,IE,Ireland,2021,,11653.31,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,IE,Ireland,2022,,11558.4,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,IE,Ireland,2023,,12433.21,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,IS,Iceland,2014,,9447.25,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,IS,Iceland,2015,,10539.11,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,IS,Iceland,2016,,12403.61,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,IS,Iceland,2017,,14929.96,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,IS,Iceland,2018,,15110.56,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,IS,Iceland,2019,,15314.72,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,IS,Iceland,2020,,15766.6,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,IS,Iceland,2021,,17171.6,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,IS,Iceland,2022,,18510.86,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,IS,Iceland,2023,,19291.92,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,IT,Italy,2014,,7988.67,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,IT,Italy,2015,,8148.14,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,IT,Italy,2016,,8220.6,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,IT,Italy,2017,,8354.37,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,IT,Italy,2018,,8527.02,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,IT,Italy,2019,,8774.84,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,IT,Italy,2020,,9596.65,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,IT,Italy,2021,,9793.56,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,IT,Italy,2022,,10055.37,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,IT,Italy,2023,,10447.54,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,LT,Lithuania,2014,,1909.75,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,LT,Lithuania,2015,,2009.53,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,LT,Lithuania,2016,,2078.52,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,LT,Lithuania,2017,,2242.2,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,LT,Lithuania,2018,,2557.22,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,LT,Lithuania,2019,,2865.45,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,LT,Lithuania,2020,,3453.34,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,LT,Lithuania,2021,,3714.75,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,LT,Lithuania,2022,,3951.78,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,LT,Lithuania,2023,,4385.42,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,LU,Luxembourg,2014,,19660.57,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,LU,Luxembourg,2015,,19651.47,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,LU,Luxembourg,2016,,19636.22,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,LU,Luxembourg,2017,,20466.44,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,LU,Luxembourg,2018,,21173.02,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,LU,Luxembourg,2019,,21892.31,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,LU,Luxembourg,2020,,24823.13,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,LU,Luxembourg,2021,,24750.59,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,LU,Luxembourg,2022,,26055.82,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,LU,Luxembourg,2023,,27745.2,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,LV,Latvia,2014,,1712.02,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,LV,Latvia,2015,,1837.73,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,LV,Latvia,2016,,1933.35,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,LV,Latvia,2017,,2046.41,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,LV,Latvia,2018,,2301.07,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,LV,Latvia,2019,,2494.72,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,LV,Latvia,2020,,2766.14,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,LV,Latvia,2021,,3420.56,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,LV,Latvia,2022,,3621.81,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,LV,Latvia,2023,,3765.32,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,ME,Montenegro,2016,,1188.07,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,ME,Montenegro,2017,,1224.7,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,ME,Montenegro,2018,,1248.69,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,ME,Montenegro,2019,,1311.77,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,ME,Montenegro,2020,,1526.06,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,ME,Montenegro,2021,,1532.53,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,ME,Montenegro,2022,,1788.58,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,TOTAL,Total,EUR_HAB,Euro per inhabitant,ME,Montenegro,2023,,2037.51,,p,provisional,,
