DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Latvia,2020,33.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Latvia,2021,28.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Latvia,2022,28.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Latvia,2023,30.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Latvia,2024,33.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Montenegro,2015,34.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Montenegro,2016,34.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Montenegro,2017,35.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Montenegro,2018,30.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Montenegro,2019,27.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Montenegro,2020,30.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Montenegro,2021,28.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Montenegro,2022,24.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,North Macedonia,2015,32.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,North Macedonia,2016,32.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,North Macedonia,2017,31.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,North Macedonia,2018,25.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,North Macedonia,2019,31.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,North Macedonia,2020,23.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,North Macedonia,2021,22.5,b,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,North Macedonia,2022,27.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,North Macedonia,2023,25.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Malta,2015,24.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Malta,2016,26.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Malta,2017,25.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Malta,2018,25.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Malta,2019,30.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Malta,2020,29.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Malta,2021,30.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Malta,2022,31.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Malta,2023,30.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Malta,2024,27.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Netherlands,2015,4.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Netherlands,2016,8.4,b,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Netherlands,2017,8.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Netherlands,2018,9.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Netherlands,2019,12.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Netherlands,2020,10.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Netherlands,2021,13.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Netherlands,2022,12.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Netherlands,2023,10.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Netherlands,2024,11.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Norway,2015,2.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Norway,2016,2.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Norway,2017,2.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Norway,2018,3.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Norway,2019,4.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Norway,2020,3.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Norway,2021,4.8,b,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Norway,2022,6.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Norway,2023,9.0,b,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Norway,2024,6.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Poland,2015,13.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Poland,2016,12.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Poland,2017,14.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Poland,2018,14.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Poland,2019,14.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Poland,2020,13.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Poland,2021,14.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Poland,2022,13.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Poland,2023,15.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Poland,2024,13.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Portugal,2015,17.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Portugal,2016,17.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Portugal,2017,16.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Portugal,2018,16.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Portugal,2019,15.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Portugal,2020,17.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Portugal,2021,19.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Portugal,2022,17.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Portugal,2023,16.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Portugal,2024,19.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Romania,2015,37.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Romania,2016,38.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Romania,2017,37.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Romania,2018,35.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Romania,2019,33.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Romania,2020,32.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Romania,2021,29.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Romania,2022,30.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Romania,2023,25.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Romania,2024,24.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Serbia,2015,32.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Serbia,2016,14.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Serbia,2017,30.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Serbia,2018,23.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Serbia,2019,25.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Serbia,2020,29.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Serbia,2021,27.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Serbia,2022,29.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Serbia,2023,28.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Serbia,2024,30.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Sweden,2015,9.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Sweden,2016,8.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Sweden,2017,8.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Sweden,2018,8.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Sweden,2019,10.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Sweden,2020,9.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Sweden,2021,7.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Sweden,2022,12.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Sweden,2023,11.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Sweden,2024,12.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Slovenia,2015,12.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Slovenia,2016,13.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Slovenia,2017,12.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Slovenia,2018,15.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Slovenia,2019,13.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Slovenia,2020,15.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Slovenia,2021,15.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Slovenia,2022,17.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Slovenia,2023,17.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Slovenia,2024,21.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Slovakia,2015,9.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Slovakia,2016,10.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Slovakia,2017,9.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Slovakia,2018,10.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Slovakia,2019,9.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Slovakia,2020,11.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Slovakia,2021,9.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Slovakia,2022,10.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Slovakia,2023,10.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Slovakia,2024,12.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Türkiye,2015,15.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Türkiye,2016,11.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Türkiye,2017,18.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Türkiye,2018,19.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Türkiye,2019,17.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Türkiye,2020,20.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Türkiye,2021,15.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Türkiye,2022,17.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Türkiye,2023,20.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,Türkiye,2024,26.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,United Kingdom,2015,13.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,United Kingdom,2016,12.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,United Kingdom,2017,13.6,b,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Males,United Kingdom,2018,15.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Albania,2017,59.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Albania,2018,56.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Albania,2019,50.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Albania,2020,44.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Albania,2021,46.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Albania,2022,43.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Austria,2015,13.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Austria,2016,12.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Austria,2017,12.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Austria,2018,13.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Austria,2019,14.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Austria,2020,14.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Austria,2021,13.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Austria,2022,16.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Austria,2023,17.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Austria,2024,16.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Belgium,2015,15.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Belgium,2016,16.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Belgium,2017,16.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Belgium,2018,17.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Belgium,2019,14.9,b,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Belgium,2020,16.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Belgium,2021,13.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Belgium,2022,16.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Belgium,2023,17.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Belgium,2024,13.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Bulgaria,2015,49.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Bulgaria,2016,42.4,b,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Bulgaria,2017,43.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Bulgaria,2018,41.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Bulgaria,2019,42.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Bulgaria,2020,43.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Bulgaria,2021,39.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Bulgaria,2022,37.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Bulgaria,2023,32.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Bulgaria,2024,34.3,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Switzerland,2015,22.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Switzerland,2016,20.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Switzerland,2017,21.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Switzerland,2018,19.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Switzerland,2019,23.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Switzerland,2020,22.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Switzerland,2021,19.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Switzerland,2022,21.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Switzerland,2023,23.5,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Switzerland,2024,22.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Cyprus,2015,13.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Cyprus,2016,15.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Cyprus,2017,18.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Cyprus,2018,17.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Cyprus,2019,18.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Cyprus,2020,18.2,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Cyprus,2021,15.7,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Cyprus,2022,17.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Cyprus,2023,20.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Cyprus,2024,24.0,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Czechia,2015,9.4,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Czechia,2016,8.6,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Czechia,2017,10.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Czechia,2018,12.8,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Czechia,2019,14.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Czechia,2020,13.1,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Czechia,2021,9.9,,
ESTAT:ILC_PEPS01N(1.0),30/10/25 23:00:00,Annual,Percentage,From 65 to 74 years,Total,Czechia,2022,13.9,,
